address,CMANAME,CSDNAME,Facility name,URL,Facility Type,Facility Sub-Type,Exposure,Ownership Type,Civic #,Street name,Street Type,Unit/block,City name,Province,Postal Code,Longitude (X),Latitude (Y),Facility Notes/Comments,Address Notes/Comments,lat,lon
"750 Boulevard Jacques-Bizard, Montréal, QC",,Montréal,Complexe sportif Saint-Raphaël,https://montreal.ca/en/places/complexe-sportif-saint-raphael,Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,,45.5028131,-73.8776433
"750 Boulevard Jacques-Bizard, Montréal, QC",,Montréal,Complexe sportif Saint-Raphaël,https://montreal.ca/en/places/complexe-sportif-saint-raphael,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.5028131,-73.8776433
"750 Boulevard Jacques-Bizard, Montréal, QC",,Montréal,Complexe sportif Saint-Raphaël,https://montreal.ca/en/places/complexe-sportif-saint-raphael,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.5028131,-73.8776433
"750 Rue Filion, Saint-Jerome, QC",,Saint-Jérôme,Arena Regional Riviere-du-Nord,https://arenardn.ca/nos-installations/,Ice,2+ surfaces,Indoor,Public,,,,,,,,,,,,45.7884233,-73.9843449
"750 Rue Filion, Saint-Jerome, QC",,Saint-Jérôme,Arena Regional Riviere-du-Nord,https://arenardn.ca/nos-installations/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.7884233,-73.9843449
"7501 Avenue Rondeau, Montréal, QC",,Montréal,Centre Roger-Rousseau,https://montreal.ca/en/places/centre-roger-rousseau,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.6161234,-73.5505491
"7501 Rue Francois-Perrault, Montreal, QC",,Montréal,Loisirs Communautaires Saint-Michel,https://lcsm.qc.ca/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.5617131,-73.6012124
"7501 Rue Francois-Perrault, Montreal, QC",,Montréal,Loisirs Communautaires Saint-Michel,https://lcsm.qc.ca/,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.5617131,-73.6012124
"7501 Rue Francois-Perrault, Montreal, QC",,Montréal,Loisirs Communautaires Saint-Michel,https://lcsm.qc.ca/,Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,,45.5617131,-73.6012124
"753 Rue des Seigneurs, Montréal, QC",,Montréal,Centre Communautaire Tyndale,https://www.tyndalestgeorges.com/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4896636,-73.5727094
"755 Chemin du Sablon, Laval, QC",,Laval,Centre du Sablon,http://centredusablon.ca/en/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.5313492,-73.7682447
"755 Chemin du Sablon, Laval, QC",,Laval,Centre du Sablon,http://centredusablon.ca/en/,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.5313492,-73.7682447
"755 Chemin du Sablon, Laval, QC",,Laval,Centre du Sablon,http://centredusablon.ca/en/,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,,45.5313492,-73.7682447
"755 Chemin du Sablon, Laval, QC",,Laval,Centre du Sablon,http://centredusablon.ca/en/,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.5313492,-73.7682447
"775 1re Ave, Lachine, QC",,Montréal,Soccerplexe Catalogna,http://www.soccerplexecatalogna.com/,Physical Recreation & Sports,Sport fields,Both,Public,,,,,,,,,,,,45.4445409,-73.666062
"775 1re Ave, Lachine, QC",,Montréal,Soccerplexe Catalogna,http://www.soccerplexecatalogna.com/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4445409,-73.666062
"7755 Rue Colbert, Saint-Leonard, QC",,Montréal,Arena Roberto-Luongo,"http://ville.montreal.qc.ca/portal/page?_pageid=7157,73371822&_dad=portal&_schema=PORTAL",Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.5740261,-73.5948958
"7777 Boulevard Marie-Victorin, Brossard, QC",,Brossard,Sani Sport Inc,https://www.sanitennisfitness.com/,Physical Recreation & Sports,Gymnasiums ,Indoor,Private,,,,,,,,,,,,45.458511,-73.49154
"7777 Boulevard Marie-Victorin, Brossard, QC",,Brossard,Sani Sport Inc,https://www.sanitennisfitness.com/,Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Private,,,,,,,,,,,,45.458511,-73.49154
"7777 Boulevard Marie-Victorin, Brossard, QC",,Brossard,Sani Sport Inc,https://www.sanitennisfitness.com/,Physical Recreation & Sports,Tennis and/or pickleball courts ,Indoor,Private,,,,,,,,,,,,45.458511,-73.49154
"7777 Boulevard Marie-Victorin, Brossard, QC",,Brossard,Sani Sport Inc,https://www.sanitennisfitness.com/,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Private,,,,,,,,,,,,45.458511,-73.49154
"7800 Boul Metropolitain E, Anjou, QC",,Montréal,Anjou Centre Communautaire,https://montreal.ca/lieux/centre-communautaire-danjou,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.6064418,-73.5637734
"7802 Mountain Sights Ave, Montreal, QC",,Montréal,Centre Communautaire Mountain Sights,https://www.centraide-mtl.org/fr/organismes/centre-communautaire-mountain-sights/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4977658,-73.6551246
"7812 Champlain Blvd, Lasalle, QC",,Montréal,Fun Zone,https://www.facebook.com/pages/category/Playground/Funzone-Lasalle-709594522516335/,Physical Recreation & Sports,Playgrounds ,Indoor,Public,,,,,,,,,,,,45.4280979,-73.6081354
"7905 Avenue San Francisco, Brossard, QC",,Brossard,Centre socioculturel Alphonse Lepage,https://www.quebecoriginal.com/en/listing/things-to-do/entertainment/auditoriums-and-theatres/centre-socioculturel-alphonse-lepage-10023409,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4543001,-73.4684841
"7955 Newman Blvd, Lasalle, QC",,Montréal,Kidzillafun,http://kidzillafun.ca/,Physical Recreation & Sports,Playgrounds ,Indoor,Public,,,,,,,,,,,,45.4362178,-73.6265986
"7958 Rue Hochelaga, Montréal qc",,Montréal,Le Chez-Nous de Mercier-Est,http://www.lecheznous.org/,Leisure / Community Centres,Seniors,Indoor,Public,,,,,,,,,,,,45.594191,-73.523701
"799 Rue Lajeunesse, Beloeil",,Beloeil,Arena Andre St-Laurent,https://loisirsculture.beloeil.ca/installations/arena/,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.5733478,-73.2140452
"8 Avenue Westminster S, Montréal-Ouest, QC",,Montréal-Ouest,Centre communautaire John A. Simms,https://montreal-west.ca/fr/loisirs-et-culture/installations-et-parcs/centre-communautaire/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4520139,-73.6437663
"8 Westminster Ave S, Montreal, West, QC",,Montréal,John A Simms Community Centre,https://montreal-west.ca/en/recreation/facilities-parks/community-center/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4520139,-73.6437663
"8 Westminster Ave S, Montreal, West, QC",,Montréal,John A Simms Community Centre,https://montreal-west.ca/en/recreation/facilities-parks/community-center/,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.4520139,-73.6437663
"80 Avenue 33, Bois-des-Filion, QC",,Bois-des-Filion,Centre des loisirs de Bois-des-Filion,https://ville.bois-des-filion.qc.ca/loisirs-developpement-communautaire/badminton-libre.html,Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,,45.6690972,-73.756872
"80 Avenue 33, Bois-des-Filion, QC",,Bois-des-Filion,Centre des loisirs de Bois-des-Filion,https://www.ville.bois-des-filion.qc.ca/images/Cahier_des_loisirs/BDF_progLoisirs-HP2020-WEB_V2.pdf,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,,45.6690972,-73.756872
"80 Avenue 33, Bois-des-Filion, QC",,Bois-des-Filion,Centre des loisirs de Bois-des-Filion,https://www.ville.bois-des-filion.qc.ca/images/Cahier_des_loisirs/BDF_progLoisirs-HP2020-WEB_V2.pdf,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.6690972,-73.756872
"80 Boulevard Brien, Repentigny, QC",,Repentigny,Arena Repentigny,http://www.arenarepentigny.com/,Ice,2+ surfaces,Indoor,Public,,,,,,,,,,,,45.7425473,-73.4528919
"80 Boulevard Brien, Repentigny, QC",,Repentigny,Arena Repentigny,http://www.arenarepentigny.com/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.7425473,-73.4528919
"80, rue F.-X.-Garneau, Beloeil (Québec) ",,McMasterville,Écoles Le Petit-Bonheur,http://lepetitbonheur.csp.qc.ca/,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,,45.557418,-73.227386
"800 Rue Sherbrooke, Montréal, QC",,Montréal,Centre communautaire Albert-Gariépy,https://montreal.ca/en/places/centre-communautaire-albert-gariepy,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.5189847,-73.5662362
"8000 Boulevard Leduc, Brossard, QC",,Brossard,Complexe Sportif Bell,http://csbell.ca/,Ice,2+ surfaces,Indoor,Public,,,,,,,,,,,,45.4537513,-73.4460394
"8000 Boulevard Leduc, Brossard, QC",,Brossard,Complexe Sportif Bell,http://csbell.ca/,Physical Recreation & Sports,Sport fields,Indoor,Public,,,,,,,,,,,,45.4537513,-73.4460394
"8000 Boulevard Leduc, Brossard, QC",,Brossard,Complexe Sportif Bell,http://csbell.ca/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4537513,-73.4460394
"8000 Rue de Normanville, Montréal",,Montréal,Centre sportif Jean-Rougeau,https://montreal.ca/en/places/centre-sportif-jean-rougeau,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.5483499,-73.6214984
"807 Rue Marshall, Laval, QC",,Laval,Cosomplex,https://cosomplex.com/,Ice,2+ surfaces,Indoor,Public,,,,,,,,,,,,45.576448,-73.720153
"81  Rue Saint-Jean, Longueuil, QC",,Longueuil,Pas Longueuil,http://lamaisondejonathan.ca/pas/,Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,,45.5374438,-73.5122919
"81 Avenue Hooper, Saint-Lambert, QC",,Saint-Lambert,Centre Multifonctionnel  ,https://www.saint-lambert.ca/en/recreation-services/art-and-culture/multi-purpose-centre,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.5028877,-73.5114949
"81 Rue Saint-Jean, Longueuil, QC",,Longueuil,Home Jonathan Inc,http://lamaisondejonathan.ca/,Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,,45.5374438,-73.5122919
"81 Rue des Sulpiciens, L'Épiphanie, QC",,L'Épiphanie (V),École St-Guillaume,https://saintguillaume.csaffluents.qc.ca/,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,,45.8490916,-73.4824955
"82 Boul Seigneurial Ouest, Saint-Bruno-de-Montarville, QC",,Saint-Bruno-de-Montarville,Salle Lucien-Foucreault,https://stbruno.ca/loisirs-et-culture/location-de-salles-et-installations/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.5235819,-73.3396414
"8200 Avenue Chenier, Anjou, QC",,Montréal,Arena Chenier,http://www1.ville.montreal.qc.ca/banque311/content/anjou-%E2%80%93-ar%C3%A9nas,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.6013625,-73.5410428
"8200 Rue Rousselot, Montreal, QC",,Montréal,Piscine Joseph-Charbonneau,https://montreal.ca/lieux/piscine-joseph-charbonneau,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.5510127,-73.6229783
"8205 Rue Fonteneau, Anjou, QC",,Montréal,Swimming Club CAFA,https://www.natationcafaanjou.com/,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.6026139,-73.5382779
"823 Rue Saint-Clément, Mercier",,Mercier,Natation Mercier,http://www.natation-mercier.com/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.3122564,-73.7389675
"823 Rue Saint-Clément, Mercier",,Mercier,Natation Mercier,http://www.natation-mercier.com/,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.3122564,-73.7389675
"828 79e Av, Laval, QC",,Laval,Centre Communautaire Val-Martin Inc,http://www.ccvm.org/accueil/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.541889,-73.744827
"83 Montée Gagnon, Bois-des-Filion, QC",,Bois-des-Filion,Bois-des-Filion Soccer Association,,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.6665647,-73.762327
"83 Rue Chenier, Saint-Eustache, QC",,Saint-Eustache,La Mouvance Centre de Femmes,http://lamouvance.ca/index.html,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.5561919,-73.8899586
"8330 Avenue Chénier, Montreal, QC",,Montréal,Centre communautaire Chénier,https://montreal.ca/en/places/centre-communautaire-chenier,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.6043136,-73.5431896
"8330 Avenue Chénier, Montreal, QC",,Montréal,Centre communautaire Chénier,https://montreal.ca/en/places/centre-communautaire-chenier,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,,45.6043136,-73.5431896
"8330 Avenue Chénier, Montreal, QC",,Montréal,Centre communautaire Chénier,https://montreal.ca/en/places/centre-communautaire-chenier,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.6043136,-73.5431896
"8355 Chemin Montview, Mont-Royal",,Mont-Royal,Le Rinque,http://www.lerinque.com/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4933673,-73.6709542
"8355 Chemin Montview, Mont-Royal",,Mont-Royal,Le Rinque,http://www.lerinque.com/,Physical Recreation & Sports,Sport fields,Indoor,Public,,,,,,,,,,,,45.4933673,-73.6709542
"840 Rue Brien, Mascouche, QC",,Mascouche,Arena Mascouche,https://ville.mascouche.qc.ca/loisirs-et-parcs/arena/,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.7404974,-73.5999437
"85 Montee Saint-Regis, Saint-Constant, QC",,Saint-Constant,Centre Claude-Hebert,https://www.google.ca/search?ei=g0VhXsX4H5C7tAaXno6QDw&q=centre+claude+h%C3%A9bert+saint+constant&oq=Centre+Claude-H%C3%A9bert&gs_l=psy-ab.3.2.0i22i30l4.2029215.2029215..2032726...0.2..0.130.130.0j1......0....2j1..gws-wiz.......0i71.IGCDn9yv1Tk,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.368112,-73.580053
"85 Rue Grignon, Saint-Eustache, QC",,Saint-Eustache,Complexe Multisport Saint-Eustache,https://www.saint-eustache.ca/citoyens-sport-et-plein-air-installations-sportives-et-de-loisirs/complexe-multisport-saint-eustache,Physical Recreation & Sports,Sport fields,Both,Public,,,,,,,,,,,,45.5733092,-73.9073277
"85 Rue Grignon, Saint-Eustache, QC",,Saint-Eustache,Complexe Multisport Saint-Eustache,https://www.saint-eustache.ca/citoyens-sport-et-plein-air-installations-sportives-et-de-loisirs/complexe-multisport-saint-eustache,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,,45.5733092,-73.9073277
"85 Rue Grignon, Saint-Eustache, QC",,Saint-Eustache,Complexe Multisport Saint-Eustache,https://www.saint-eustache.ca/citoyens-sport-et-plein-air-installations-sportives-et-de-loisirs/complexe-multisport-saint-eustache,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.5733092,-73.9073277
"85 Rue Grignon, Saint-Eustache, QC",,Saint-Eustache,Complexe Multisport Saint-Eustache,https://www.saint-eustache.ca/citoyens-sport-et-plein-air-installations-sportives-et-de-loisirs/complexe-multisport-saint-eustache,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.5733092,-73.9073277
"85 Rue Grignon, Saint-Eustache, QC",,Saint-Eustache,Complexe Multisport Saint-Eustache,https://www.saint-eustache.ca/citoyens-sport-et-plein-air-installations-sportives-et-de-loisirs/complexe-multisport-saint-eustache,Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,,45.5733092,-73.9073277
"850 Avenue Emilie-Journault, Montreal, QC",,Montréal,Arena Michel-Normandin ,"https://ville.montreal.qc.ca/portal/page?_pageid=7957,92635599&_dad=portal&_schema=PORTAL",Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.5512981,-73.6374421
"8503 Rue Saint-Jacques, Mirabel, QC",,Mirabel,Youth Club de St-Augustin,https://mdjmirabel.ca/,Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,,45.63437,-73.983198
"8505 Rue Saint-Jacques, Mirabel, QC",,Mirabel,Arena Jean Laurin ,https://mirabel.ca/culture-et-loisirs/sports-et-loisirs/parcs-et-espaces-recreatifs,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.634429,-73.98195
"856 Boul le Grand, Chambly, QC",,Chambly,Carrefour Familial du Richelieu,https://carrefourfamilial.org/cfr/accueil/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4497199,-73.2955727
"8650 Avenue Querbes, Montreal, QC",,Montréal,Arena Howie Morenz,https://montreal.ca/en/places/arena-howie-morenz,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.5342078,-73.6444972
"866 Boulevard Cadieux, Beauharnois",,Beauharnois,FHMB,http://www.fhmb.qc.ca/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.2999511,-73.8725959
"866 Boulevard Cadieux, Beauharnois",,Beauharnois,FHMB,http://www.fhmb.qc.ca/,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.2999511,-73.8725959
"8670 25e Avenue, Montréal, QC",,Montréal,Parc René-Goupil,https://montreal.ca/en/places/parc-rene-goupil,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.5776422,-73.6115758
"8680 Rue Hochelaga, Montreal, QC",,Montréal,Almage Senior Citizen Centre,http://www.almage.org/en/,Leisure / Community Centres,Seniors,Indoor,Public,,,,,,,,,,,,45.6009712,-73.5198682
"8680 Rue Hochelaga, Montreal, QC",,Montréal,Almage Senior Citizen Centre,http://www.almage.org/en/,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.6009712,-73.5198682
"8681 Champlain Blvd, Lasalle, QC",,Montréal,Arena Jacques-Lemaire,"http://ville.montreal.qc.ca/portal/page?_pageid=8337,92561678&_dad=portal&_schema=PORTAL",Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.4181676,-73.6222943
"870 Chemin de Saint-Jean, La Prairie",,La Prairie,Sports Complex Jean De La Mennais,https://complexe.jdlm.ca/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4119186,-73.4850669
"870 Chemin de Saint-Jean, La Prairie",,La Prairie,Sports Complex Jean De La Mennais,https://complexe.jdlm.ca/,Physical Recreation & Sports,Tennis and/or pickleball courts ,Indoor,Public,,,,,,,,,,,,45.4119186,-73.4850669
"870 Chemin de Saint-Jean, La Prairie",,La Prairie,Sports Complex Jean De La Mennais,https://complexe.jdlm.ca/,Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,,45.4119186,-73.4850669
"870 Chemin de Saint-Jean, La Prairie",,La Prairie,Sports Complex Jean De La Mennais,https://complexe.jdlm.ca/,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.4119186,-73.4850669
"870 Chemin de Saint-Jean, La Prairie",,La Prairie,Sports Complex Jean De La Mennais,https://complexe.jdlm.ca/,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.4119186,-73.4850669
"870 Chemin de Saint-Jean, La Prairie",,La Prairie,Sports Complex Jean De La Mennais,https://complexe.jdlm.ca/,Physical Recreation & Sports,Playgrounds ,Indoor,Public,,,,,,,,,,,,45.4119186,-73.4850669
"870 Chemin de Saint-Jean, La Prairie, QC",,La Prairie,Sports Complex Jean De La Mennais,https://complexe.jdlm.ca/,Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,,45.4119186,-73.4850669
"870 Square Richmond, Montreal, QC",,Montréal,Tyndale St-Georges Community Centre,https://www.tyndalestgeorges.com/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.4913709,-73.5731717
"871 Rue Notre-Dame, Lavaltrie",,Lavaltrie,Centre Inspire,http://www.centreinspire.com/,Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,,45.8771265,-73.286481
"8723 10e Avenue, Montréal, QC",,Montréal,Centre Communautaire Cefedi,http://www.cefedi.ca/,Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,,45.5683179,-73.6214859
"8750 Avenue Chaumont, Anjou, QC",,Montréal,Arena Chaumont,http://www1.ville.montreal.qc.ca/banque311/content/anjou-%E2%80%93-ar%C3%A9nas,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.6111171,-73.5463636
"8780 Avenue Dubuuisson, Montreal, QC",,Montréal,Arena Clement-Jette,https://montreal.ca/lieux/arena-clement-jette,Ice,Single surface,Indoor,Public,,,,,,,,,,,,45.6016974,-73.5164237
"88 Ballantyne Ave N, Montreal West, QC",,Montréal,NDG Senior Citizens Council,http://ndgscc.ca/,Leisure / Community Centres,Seniors,Indoor,Public,,,,,,,,,,,,45.4539191,-73.6464764
"8850 Avenue Dubuisson, Montréal, QC",,Montréal,Piscine Annie-Pelletier,https://montreal.ca/en/places/piscine-annie-pelletier,Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,,45.6022966,-73.5154432
