Source_URL,PR_CPC_ABBR,CMA_Name,CSDName,Facility_Name,address,google_type,google_latitude,google_longitude
https://www.mapleridge.ca/Facilities/Facility/Details/Maple-Ridge-Leisure-Centre-145,BC,Vancouver,Maple Ridge,Maple Ridge Leisure Centre,"11925 Haney Pl, Maple Ridge, BC",ROOFTOP,49.2186487,-122.6002057
http://ruskinhall.com/,BC,Vancouver,Maple Ridge,Ruskin Community Hall,"28395 96 Ave, Maple Ridge, BC",ROOFTOP,49.1769547,-122.4347808
http://thornhillhall.ca/,BC,Vancouver,Maple Ridge,Thornhill Community Hall,"26007 98 Ave, Maple Ridge, BC",ROOFTOP,49.180993,-122.500908
https://rmssseniors.org/,BC,Vancouver,Maple Ridge,Maple Ridge Seniors Activity Centre,"12150 224 St, Maple Ridge, BC",ROOFTOP,49.2233331,-122.6002128
https://www.newwestcity.ca/parks-and-recreation/facilities/queens-park-arena,BC,Vancouver,New Westminster,Queen's Park Arena,"1st St &, 3rd Ave, New Westminster, BC",ROOFTOP,36.307721,-95.302866
https://www.newwestcity.ca/parks-and-recreation/facilities/queens-park-arena,BC,Vancouver,New Westminster,Queen's Park Arena,"1st St &, 3rd Ave, New Westminster, BC",ROOFTOP,36.307721,-95.302866
https://www.newwestcity.ca/parks-and-recreation/facilities/moody-park-arena,BC,Vancouver,New Westminster,Moody Park Arena,"701 8th Ave, New Westminster, BC",ROOFTOP,49.215566,-122.926201
https://www.newwestcity.ca/parks-and-recreation/facilities/canada-games-pool,BC,Vancouver,New Westminster,Canada Games Pool,"65 E Sixth Ave, New Westminster, BC",GEOMETRIC_CENTER,49.22149479999999,-122.9069159
https://www.newwestcity.ca/parks-and-recreation/facilities/canada-games-pool,BC,Vancouver,New Westminster,Canada Games Pool,"65 E Sixth Ave, New Westminster, BC",GEOMETRIC_CENTER,49.22149479999999,-122.9069159
https://www.newwestcity.ca/parks-and-recreation/facilities/centennial-community-centre,BC,Vancouver,New Westminster,Centennial Community Centre,"65 E Sixth Ave, New Westminster, BC",GEOMETRIC_CENTER,49.22149479999999,-122.9069159
https://www.newwestcity.ca/parks-and-recreation/facilities/centennial-community-centre,BC,Vancouver,New Westminster,Centennial Community Centre,"65 E Sixth Ave, New Westminster, BC",GEOMETRIC_CENTER,49.22149479999999,-122.9069159
https://www.newwestcity.ca/parks-and-recreation/facilities/century-house,BC,Vancouver,New Westminster,Century House,"620 8th St, New Westminster, BC",ROOFTOP,49.21171589999999,-122.9261096
https://www.newwestcity.ca/parks-and-recreation/facilities/century-house,BC,Vancouver,New Westminster,Century House,"620 8th St, New Westminster, BC",ROOFTOP,49.21171589999999,-122.9261096
https://www.newwestcity.ca/parks-and-recreation/facilities/queensborough-community-centre,BC,Vancouver,New Westminster,Queensborough Community Centre,"920 Ewen Ave, New Westminster, BC",ROOFTOP,49.185932,-122.9435259
https://www.newwestcity.ca/parks-and-recreation/facilities/queensborough-community-centre,BC,Vancouver,New Westminster,Queensborough Community Centre,"920 Ewen Ave, New Westminster, BC",ROOFTOP,49.185932,-122.9435259
https://royalcitycc.com/,BC,Vancouver,New Westminster,Royal City Curling Club,"75 6 Ave E, New Westminster, BC",ROOFTOP,49.221686,-122.905832
https://www.newwestyouth.ca/,BC,Vancouver,New Westminster,New West Youth Centre,"620 8th St, New Westminster, BC",ROOFTOP,49.21171589999999,-122.9261096
https://www.newwestyouth.ca/,BC,Vancouver,New Westminster,New West Youth Centre,"620 8th St, New Westminster, BC",ROOFTOP,49.21171589999999,-122.9261096
https://nwtennis.com/,BC,Vancouver,New Westminster,New Westminster Tennis Club,"305 Royal Ave, New Westminster, BC",ROOFTOP,49.2081159,-122.9081896
https://www.portcoquitlam.ca/recreation/port-coquitlam-recreation-complex/,BC,Vancouver,Port Coquitlam,Port Coquitlam Community Centre,"2150 Wilson Ave, Port Coquitlam, BC",ROOFTOP,49.2598603,-122.7767353
https://www.portcoquitlam.ca/recreation/port-coquitlam-recreation-complex/,BC,Vancouver,Port Coquitlam,Port Coquitlam Community Centre,"2150 Wilson Ave, Port Coquitlam, BC",ROOFTOP,49.2598603,-122.7767353
https://www.portcoquitlam.ca/recreation/port-coquitlam-recreation-complex/,BC,Vancouver,Port Coquitlam,Port Coquitlam Community Centre,"2150 Wilson Ave, Port Coquitlam, BC",ROOFTOP,49.2598603,-122.7767353
https://www.portcoquitlam.ca/recreation/port-coquitlam-recreation-complex/,BC,Vancouver,Port Coquitlam,Port Coquitlam Community Centre,"2150 Wilson Ave, Port Coquitlam, BC",ROOFTOP,49.2598603,-122.7767353
https://www.portcoquitlam.ca/recreation/port-coquitlam-recreation-complex/,BC,Vancouver,Port Coquitlam,Port Coquitlam Community Centre,"2150 Wilson Ave, Port Coquitlam, BC",ROOFTOP,49.2598603,-122.7767353
https://www.portcoquitlam.ca/recreation/hyde-creek-recreation-centre/,BC,Vancouver,Port Coquitlam,Hyde Creek Recreation Centre,"1379 Laurier Ave, Port Coquitlam, BC",ROOFTOP,49.275501,-122.7509744
https://www.portcoquitlam.ca/recreation/hyde-creek-recreation-centre/,BC,Vancouver,Port Coquitlam,Hyde Creek Recreation Centre,"1379 Laurier Ave, Port Coquitlam, BC",ROOFTOP,49.275501,-122.7509744
https://www.portcoquitlam.ca/recreation/hyde-creek-recreation-centre/,BC,Vancouver,Port Coquitlam,Hyde Creek Recreation Centre,"1379 Laurier Ave, Port Coquitlam, BC",ROOFTOP,49.275501,-122.7509744
https://www.portcoquitlam.ca/recreation/hyde-creek-recreation-centre/,BC,Vancouver,Port Coquitlam,Hyde Creek Recreation Centre,"1379 Laurier Ave, Port Coquitlam, BC",ROOFTOP,49.275501,-122.7509744
https://www.portcoquitlam.ca/recreation/hyde-creek-recreation-centre/,BC,Vancouver,Port Coquitlam,Hyde Creek Recreation Centre,"1379 Laurier Ave, Port Coquitlam, BC",ROOFTOP,49.275501,-122.7509744
https://www.shuttlesport.com/,BC,Vancouver,Port Coquitlam,Shuttlesport Badminton Academy,"550 Sherling Pl #1120, Port Coquitlam, BC",,0.0,0.0
https://westvancouver.ca/parks-recreation/community-centres/ice-arena,BC,Vancouver,West Vancouver,Ice Arena - West Vancouver,"786 22nd St, West Vancouver, BC",ROOFTOP,49.3320701,-123.1703291
http://aclubforlife.com/,BC,Vancouver,West Vancouver,Hollyburn Country Club,"950 Cross Creek Road, West Vancouver, BC",GEOMETRIC_CENTER,49.34375559999999,-123.1437861
http://aclubforlife.com/,BC,Vancouver,West Vancouver,Hollyburn Country Club,"950 Cross Creek Road, West Vancouver, BC",GEOMETRIC_CENTER,49.34375559999999,-123.1437861
http://aclubforlife.com/,BC,Vancouver,West Vancouver,Hollyburn Country Club,"950 Cross Creek Road, West Vancouver, BC",GEOMETRIC_CENTER,49.34375559999999,-123.1437861
http://aclubforlife.com/,BC,Vancouver,West Vancouver,Hollyburn Country Club,"950 Cross Creek Road, West Vancouver, BC",GEOMETRIC_CENTER,49.34375559999999,-123.1437861
http://aclubforlife.com/,BC,Vancouver,West Vancouver,Hollyburn Country Club,"950 Cross Creek Road, West Vancouver, BC",GEOMETRIC_CENTER,49.34375559999999,-123.1437861
https://westvancouver.ca/parks-recreation/community-centres/aquatic-centre,BC,Vancouver,West Vancouver,West Vancouver Aquatic Centre,"2121 Marine Dr, West Vancouver, BC",ROOFTOP,49.3314067,-123.1703167
https://westvancouver.ca/parks-recreation/community-centres/aquatic-centre,BC,Vancouver,West Vancouver,West Vancouver Aquatic Centre,"2121 Marine Dr, West Vancouver, BC",ROOFTOP,49.3314067,-123.1703167
https://westvancouver.ca/parks-recreation/community-centres/aquatic-centre,BC,Vancouver,West Vancouver,West Vancouver Aquatic Centre,"2121 Marine Dr, West Vancouver, BC",ROOFTOP,49.3314067,-123.1703167
https://westvancouver.ca/parks-recreation/community-centres/west-vancouver-community-centre,BC,Vancouver,West Vancouver,West Vancouver Community Centre,"2121 Marine Dr, West Vancouver, BC",ROOFTOP,49.3314067,-123.1703167
https://westvancouver.ca/parks-recreation/community-centres/west-vancouver-community-centre,BC,Vancouver,West Vancouver,West Vancouver Community Centre,"2121 Marine Dr, West Vancouver, BC",ROOFTOP,49.3314067,-123.1703167
https://westvancouver.ca/parks-recreation/community-centres/west-vancouver-community-centre,BC,Vancouver,West Vancouver,West Vancouver Community Centre,"2121 Marine Dr, West Vancouver, BC",ROOFTOP,49.3314067,-123.1703167
https://westvancouver.ca/parks-recreation/community-centres/gleneagles-community-centre,BC,Vancouver,West Vancouver,Gleneagles Community Centre,"6262 Marine Dr, West Vancouver, BC",ROOFTOP,49.3640177,-123.2777929
https://westvancouver.ca/parks-recreation/community-centres/gleneagles-community-centre,BC,Vancouver,West Vancouver,Gleneagles Community Centre,"6262 Marine Dr, West Vancouver, BC",ROOFTOP,49.3640177,-123.2777929
https://westvancouver.ca/parks-recreation/community-centres/gleneagles-community-centre,BC,Vancouver,West Vancouver,Gleneagles Community Centre,"6262 Marine Dr, West Vancouver, BC",ROOFTOP,49.3640177,-123.2777929
https://wvtc.info/,BC,Vancouver,West Vancouver,West Vancouver Tennis Club,"821 21st St, West Vancouver, BC",ROOFTOP,49.3321114,-123.16832
https://westvancouver.ca/parks-recreation/community-centres/seniors-activity-centre,BC,Vancouver,West Vancouver,Seniors' Activity Centre,"695 21st St, West Vancouver, BC",ROOFTOP,49.3309479,-123.1688452
http://www.evergreensquash.com/w/homepage,BC,Vancouver,West Vancouver,Evergreen Squash Club,"315 Klahanie Court, West Vancouver, BC ",ROOFTOP,49.3263489,-123.124807
http://www.evergreensquash.com/w/homepage,BC,Vancouver,West Vancouver,Evergreen Squash Club,"315 Klahanie Court, West Vancouver, BC ",ROOFTOP,49.3263489,-123.124807
https://www.portmoody.ca/en/recreation-parks-and-environment/fitness-and-weight-room.aspx,BC,Vancouver,Port Moody,Port Moody Recreation Complex & Weight Room,"300 Ioco Rd, Port Moody, BC",ROOFTOP,49.2830733,-122.8315524
https://www.portmoody.ca/en/recreation-parks-and-environment/fitness-and-weight-room.aspx,BC,Vancouver,Port Moody,Port Moody Recreation Complex & Weight Room,"300 Loco Rd, Port Moody, BC",ROOFTOP,49.2830733,-122.8315524
https://www.portmoody.ca/en/recreation-parks-and-environment/fitness-and-weight-room.aspx,BC,Vancouver,Port Moody,Port Moody Recreation Complex & Weight Room,"300 Loco Rd, Port Moody, BC",ROOFTOP,49.2830733,-122.8315524
https://www.portmoody.ca/en/recreation-parks-and-environment/fitness-and-weight-room.aspx,BC,Vancouver,Port Moody,Port Moody Recreation Complex & Weight Room,"300 Loco Rd, Port Moody, BC",ROOFTOP,49.2830733,-122.8315524
https://www.portmoody.ca/en/recreation-parks-and-environment/fitness-and-weight-room.aspx,BC,Vancouver,Port Moody,Port Moody Recreation Complex & Weight Room,"300 Loco Rd, Port Moody, BC",ROOFTOP,49.2830733,-122.8315524
https://www.portmoody.ca/en/recreation-parks-and-environment/facilities-and-rentals.aspx#Glenayre-Community-Centre,BC,Vancouver,Port Moody,Glenayre Community Centre,"492 Glencoe Dr, Port Moody, BC",ROOFTOP,49.2747839,-122.8875771
https://www.portmoody.ca/en/recreation-parks-and-environment/facilities-and-rentals.aspx#Kyle-Centre,BC,Vancouver,Port Moody,Kyle Centre,"125 Kyle St, Port Moody, BC ",ROOFTOP,49.27597189999999,-122.8575604
https://www.portmoody.ca/en/recreation-parks-and-environment/facilities-and-rentals.aspx#Heritage-Mountain-Community-Centre,BC,Vancouver,Port Moody,Heritage Mountain Community Centre,"200 Panorama Pl, Port Moody, BC",ROOFTOP,49.3017444,-122.8301661
http://langleycurlingclub.com/,BC,Vancouver,Langley (CY),Langley Curling Club ,"20699 42 Ave, Langley City, BC",ROOFTOP,49.0788972,-122.6517063
http://www.skatelangley.com/,BC,Vancouver,Langley (CY),Langley Figure Skating Club,"20699 42 Ave, Langley City, BC",ROOFTOP,49.0788972,-122.6517063
http://www.sportsplexbc.com/,BC,Vancouver,Langley (CY),Langley Sportsplex,"20165 91a Ave #100, Langley City, BC",,0.0,0.0
http://www.sportsplexbc.com/,BC,Vancouver,Langley (CY),Langley Sportsplex,"20165 91a Ave #100, Langley City, BC",,0.0,0.0
https://www.nhtclangley.com/,BC,Vancouver,Langley (CY),National Hockey Training Centre,"20740 Mufford Crescent #110, Langley City, BC",,0.0,0.0
https://www.google.ca/search?ei=G0MoXvPUKozl_QaN-IGgAg&q=douglas+recreation+centre+langley&oq=douglas+recreation+centre+la&gs_l=psy-ab.3.0.0j0i22i30l3.54093.58472..59368...0.1..0.155.2457.25j3......0....1..gws-wiz.......0i71j0i273j0i131j0i67.4wrA6eaUM6k,BC,Vancouver,Langley (CY),Douglas Recreation Centre,"20550 Douglas Crescent, Langley City, BC",ROOFTOP,49.1024149,-122.652825
https://www.tol.ca/recreation-culture/facilities/willowbrook-recreation-centre/,BC,Vancouver,Langley (CY),Willowbrook Recreation Centre,"20338 65 Ave, Langley City, BC",ROOFTOP,49.1203699,-122.6592704
https://www.tol.ca/recreation-culture/facilities/willoughby-community-centre/,BC,Vancouver,Langley (CY),Willoughby Community Centre,"7888 200 St, Langley City, BC",ROOFTOP,49.1460046,-122.6662583
https://www.tol.ca/recreation-culture/facilities/w.c.-blair-recreation-centre/,BC,Vancouver,Langley (CY),W.C. Blair Recreation Centre,"22200 Fraser Hwy, Langley City, BC",ROOFTOP,49.0912268,-122.609776
https://www.tol.ca/recreation-culture/facilities/w.c.-blair-recreation-centre/,BC,Vancouver,Langley (CY),W.C. Blair Recreation Centre,"22200 Fraser Hwy, Langley City, BC",ROOFTOP,49.0912268,-122.609776
https://www.tol.ca/recreation-culture/facilities/w.c.-blair-recreation-centre/,BC,Vancouver,Langley (CY),W.C. Blair Recreation Centre,"22200 Fraser Hwy, Langley City, BC",ROOFTOP,49.0912268,-122.609776
https://city.langley.bc.ca/index.php/parks-recreation/recreation/fitness-schedule,BC,Vancouver,Langley (CY),Timms Community Centre,"20399 Douglas Crescent, Langley City, BC",ROOFTOP,49.10394369999999,-122.6570497
https://city.langley.bc.ca/index.php/parks-recreation/recreation/fitness-schedule,BC,Vancouver,Langley (CY),Timms Community Centre,"20399 Douglas Crescent, Langley City, BC",ROOFTOP,49.10394369999999,-122.6570497
https://www.tol.ca/recreation-culture/facilities/george-preston-recreation-centre/,BC,Vancouver,Langley (CY),George Preston Recreation Centre,"20699 42 Ave, Langley City, BC",ROOFTOP,49.0788972,-122.6517063
http://lsrs.ca/,BC,Vancouver,Langley (CY),Langley Senior Resources Society,"20605 51b Ave, Langley City, BC",ROOFTOP,49.0974495,-122.6508082
https://www.langleytenniscentre.com/,BC,Vancouver,Langley (CY),Langley Tennis Centre,"7888 200 St, Langley City, BC",ROOFTOP,49.1460046,-122.6662583
https://peacearchcurling.com/,BC,Vancouver,White Rock,Peace Arch Curling Club,"1475 Anderson St, White Rock, BC",ROOFTOP,49.0287965,-122.8173146
https://www.wrsssc.com/,BC,Vancouver,White Rock,White Rock South Surrey Skating Club,"1544 Foster St, White Rock, BC",ROOFTOP,49.0306936,-122.8038578
https://www.whiterockcity.ca/Facilities/Facility/Details/Centennial-Park-Leisure-Centre-Arena-15,BC,Vancouver,White Rock,Centennial Arena,"14600 North Bluff Rd, White Rock, BC",ROOFTOP,49.0292808,-122.817366
https://www.whiterockcity.ca/Facilities/Facility/Details/Centennial-Park-Leisure-Centre-Arena-15,BC,Vancouver,White Rock,Centennial Arena,"14600 North Bluff Rd, White Rock, BC",ROOFTOP,49.0292808,-122.817366
https://www.whiterockcity.ca/Facilities/Facility/Details/White-Rock-Community-Centre-1,BC,Vancouver,White Rock,White Rock Community Centre,"15154 Russell Ave, White Rock, BC",ROOFTOP,49.0290134,-122.8022107
https://www.whiterockcity.ca/Facilities/Facility/Details/Kent-Street-Activity-Centre-12,BC,Vancouver,White Rock,Kent Street Activity Centre,"1475 Kent St, White Rock, BC",ROOFTOP,49.0289149,-122.7849962
https://www.whiterockcity.ca/Facilities/Facility/Details/Horst-and-Emmy-Werner-Centre-for-Active--20,BC,Vancouver,White Rock,Horst and Emmy Werner Centre for Active Living,"1475 Anderson St, White Rock, BC",ROOFTOP,49.0287965,-122.8173146
http://www.ourthirdspace.com/,BC,Vancouver,White Rock,ThirdSpace,"1381 George St #1, White Rock, BC",,0.0,0.0
http://www.pittmeadowsarena.com/,BC,Vancouver,Pitt Meadows,Pitt Meadows Arena Complex,"11435 Bonson Rd, Pitt Meadows, BC",ROOFTOP,49.210138,-122.6810181
http://www.placemaillardville.ca/,BC,Vancouver,Pitt Meadows,South Bonson Community Centre,"10932 Barnston View Rd, Pitt Meadows, BC",ROOFTOP,49.2017956,-122.6802009
https://www.pittmeadows.ca/parks-recreation/parks-fields-facilities/parks-list/pitt-meadows-family-recreation-centre,BC,Vancouver,Pitt Meadows,Pitt Meadows Family Recreation Centre,"12027 Harris Rd, Pitt Meadows, BC",ROOFTOP,49.22098829999999,-122.6915058
https://www.pittmeadows.ca/parks-recreation/parks-fields-facilities/parks-list/pitt-meadows-family-recreation-centre,BC,Vancouver,Pitt Meadows,Pitt Meadows Family Recreation Centre,"12027 Harris Rd, Pitt Meadows, BC",ROOFTOP,49.22098829999999,-122.6915058
https://www.pittmeadows.ca/parks-recreation/parks-fields-facilities/parks-list/pitt-meadows-family-recreation-centre,BC,Vancouver,Pitt Meadows,Pitt Meadows Family Recreation Centre,"12027 Harris Rd, Pitt Meadows, BC",ROOFTOP,49.22098829999999,-122.6915058
https://www.bowencommunityrecreation.com/,BC,Vancouver,Bowen Island,Bowen Island Community Recreation,"1041 Mt Gardner Rd, Bowen Island, BC",ROOFTOP,49.3814217,-123.3422529
https://www.bowencommunityrecreation.com/,BC,Vancouver,Bowen Island,Bowen Island Community Recreation,"1041 Mt Gardner Rd, Bowen Island, BC",ROOFTOP,49.3814217,-123.3422529
https://www.saanich.ca/EN/main/+F2:F274parks-recreation-culture/facilities-schedules-fees/facilities/cedar-hill-recreation-centre.html,BC,Victoria,Saanich,Cedar Hill Recreation Centre," 3220 Cedar Hill Road, Victoria, BC  ",ROOFTOP,48.4498313,-123.3439533
https://www.saanich.ca/EN/main/parks-recreation-culture/facilities-schedules-fees/facilities/cedar-hill-recreation-centre.html,BC,Victoria,Saanich,Cedar Hill Recreation Centre," 3220 Cedar Hill Road, Victoria, BC  ",ROOFTOP,48.4498313,-123.3439533
https://www.saanich.ca/EN/main/parks-recreation-culture/facilities-schedules-fees/facilities/cedar-hill-recreation-centre.html,BC,Victoria,Saanich,Cedar Hill Recreation Centre," 3220 Cedar Hill Road, Victoria, BC  ",ROOFTOP,48.4498313,-123.3439533
https://www.saanich.ca/EN/main/parks-recreation-culture/facilities-schedules-fees/facilities/cedar-hill-recreation-centre.html,BC,Victoria,Saanich,Cedar Hill Recreation Centre," 3220 Cedar Hill Road, Victoria, BC  ",ROOFTOP,48.4498313,-123.3439533
https://www.saanich.ca/EN/main/parks-recreation-culture/facilities-schedules-fees/facilities/pearkes-recreation-centre.html,BC,Victoria,Saanich,G.R. Pearkes Recreation Centre,"3100 Tillicum Road, Victoria, BC   ",ROOFTOP,48.4539571,-123.3989464
https://www.saanich.ca/EN/main/parks-recreation-culture/facilities-schedules-fees/facilities/pearkes-recreation-centre.html,BC,Victoria,Saanich,G.R. Pearkes Recreation Centre,"3100 Tillicum Road, Victoria, BC   ",ROOFTOP,48.4539571,-123.3989464
https://www.saanich.ca/EN/main/parks-recreation-culture/facilities-schedules-fees/facilities/pearkes-recreation-centre.html,BC,Victoria,Saanich,G.R. Pearkes Recreation Centre,"3100 Tillicum Road, Victoria, BC   ",ROOFTOP,48.4539571,-123.3989464
https://www.saanich.ca/EN/main/parks-recreation-culture/facilities-schedules-fees/facilities/pearkes-recreation-centre.html,BC,Victoria,Saanich,G.R. Pearkes Recreation Centre,"3100 Tillicum Road, Victoria, BC   ",ROOFTOP,48.4539571,-123.3989464
https://www.saanich.ca/EN/main/parks-recreation-culture/facilities-schedules-fees/facilities/pearkes-recreation-centre.html,BC,Victoria,Saanich,G.R. Pearkes Recreation Centre,"3100 Tillicum Road, Victoria, BC   ",ROOFTOP,48.4539571,-123.3989464
https://www.saanich.ca/EN/main/parks-recreation-culture/facilities-schedules-fees/facilities/gordon-head-recreation-centre.html,BC,Victoria,Saanich,Gordon Head Recreation Centre,"4100 Lambrick Park Way, Victoria, BC  ",GEOMETRIC_CENTER,48.4775243,-123.3290293
https://www.saanich.ca/EN/main/parks-recreation-culture/facilities-schedules-fees/facilities/gordon-head-recreation-centre.html,BC,Victoria,Saanich,Gordon Head Recreation Centre,"4100 Lambrick Park Way, Victoria, BC  ",GEOMETRIC_CENTER,48.4775243,-123.3290293
https://www.saanich.ca/EN/main/parks-recreation-culture/facilities-schedules-fees/facilities/gordon-head-recreation-centre.html,BC,Victoria,Saanich,Gordon Head Recreation Centre,"4100 Lambrick Park Way, Victoria, BC  ",GEOMETRIC_CENTER,48.4775243,-123.3290293
https://www.saanich.ca/EN/main/parks-recreation-culture/facilities-schedules-fees/facilities/gordon-head-recreation-centre.html,BC,Victoria,Saanich,Gordon Head Recreation Centre,"4100 Lambrick Park Way, Victoria, BC  ",GEOMETRIC_CENTER,48.4775243,-123.3290293
https://www.saanich.ca/EN/main/parks-recreation-culture/facilities-schedules-fees/facilities/saanich-commonwealth-place.html,BC,Victoria,Saanich,Saanich Commonwealth Place,"4636 Elk Lake Drive, Victoria, BC  ",ROOFTOP,48.50132079999999,-123.3887024
https://www.saanich.ca/EN/main/parks-recreation-culture/facilities-schedules-fees/facilities/saanich-commonwealth-place.html,BC,Victoria,Saanich,Saanich Commonwealth Place,"4636 Elk Lake Drive, Victoria, BC  ",ROOFTOP,48.50132079999999,-123.3887024
https://www.saanich.ca/EN/main/parks-recreation-culture/facilities-schedules-fees/facilities/saanich-commonwealth-place.html,BC,Victoria,Saanich,Saanich Commonwealth Place,"4636 Elk Lake Drive, Victoria, BC  ",ROOFTOP,48.50132079999999,-123.3887024
https://www.saanich.ca/EN/main/parks-recreation-culture/facilities-schedules-fees/facilities/saanich-commonwealth-place.html,BC,Victoria,Saanich,Saanich Commonwealth Place,"4636 Elk Lake Drive, Victoria, BC  ",ROOFTOP,48.50132079999999,-123.3887024
https://www.saanich.ca/EN/main/parks-recreation-culture/facilities-schedules-fees/facilities/saanich-commonwealth-place.html,BC,Victoria,Saanich,Saanich Commonwealth Place,"4636 Elk Lake Drive, Victoria, BC  ",ROOFTOP,48.50132079999999,-123.3887024
http://saanichskatingclub.com/,BC,Victoria,Saanich,Saanich Skating Club,"3100 Tillicum Rd, Victoria, BC  ",ROOFTOP,48.4539571,-123.3989464
http://saanichneighbourhoodplace.com/,BC,Victoria,Saanich,Saanich Neighbourhood Place,"3100 Tillicum Rd, Victoria, BC  ",ROOFTOP,48.4539571,-123.3989464
http://saanichneighbourhoodplace.com/about-us/royal-oak-neighbourhood-house/,BC,Victoria,Saanich,Royal Oak Neighbourhood House,"4525 W Saanich Rd, Victoria, BC  ",ROOFTOP,48.49595830000001,-123.3892767
https://www.braefoot.ca/,BC,Victoria,Saanich,Braefoot Community Association,"1359 McKenzie Ave, Victoria, BC  ",GEOMETRIC_CENTER,48.4710828,-123.3478812
http://rogerssociety.org/,BC,Victoria,Saanich,Rogers Society,"765 Rogers Ave, Victoria, BC  ",ROOFTOP,48.47590659999999,-123.3811673
http://rogerssociety.org/,BC,Victoria,Saanich,Rogers Society,"765 Rogers Ave, Victoria, BC  ",ROOFTOP,48.47590659999999,-123.3811673
https://victoriaswimlab.com/,BC,Victoria,Saanich,Victoria Swim Lab,"1655 Ash Rd, Victoria, BC  ",ROOFTOP,48.4914238,-123.3253632
https://royaloakwihall.weebly.com/,BC,Victoria,Saanich,Royal Oak Women's Institute Hall,"4516 W Saanich Rd, Victoria, BC  ",ROOFTOP,48.4953313,-123.3894494
http://www.saanichtennisclub.org/,BC,Victoria,Saanich,Saanich Tennis Club,"4301 Viewmont Ave, Victoria, BC ",RANGE_INTERPOLATED,48.4900558,-123.3914411
https://cordovabaycommunityclub.ca/,BC,Victoria,Saanich,Cordova Bay Community Club,"941 Sutcliffe Rd, Victoria, BC ",ROOFTOP,48.523597,-123.3707359
https://cordovabaycommunityclub.ca/,BC,Victoria,Saanich,Cordova Bay Community Club,"941 Sutcliffe Rd, Victoria, BC ",ROOFTOP,48.523597,-123.3707359
https://cordovabaycommunityclub.ca/,BC,Victoria,Saanich,Cordova Bay Community Club,"941 Sutcliffe Rd, Victoria, BC ",ROOFTOP,48.523597,-123.3707359
https://silverthreads.ca/our-centres/,BC,Victoria,Saanich,Saanich Silver Threads Centre,"286 Hampton Road, Victoria, BC",ROOFTOP,48.4547295,-123.3920422
https://silverthreads.ca/our-centres/,BC,Victoria,Saanich,Saanich Silver Threads Centre,"286 Hampton Road, Victoria, BC",ROOFTOP,48.4547295,-123.3920422
https://cordovabay55plus.org/on-going-activities/,BC,Victoria,Saanich,Cordova Bay 55 Plus,"#1-5238 Cordova Bay Road, Victoria, BC",,0.0,0.0
https://cordovabay55plus.org/on-going-activities/,BC,Victoria,Saanich,Cordova Bay 55 Plus,"#1-5238 Cordova Bay Road, Victoria, BC",,0.0,0.0
https://www.saanich.ca/EN/main/parks-recreation-culture/facilities-schedules-fees/facilities/additional-community-facilities.html,BC,Victoria,Saanich,Goward House,"2495 Arbutus Road, Victoria B.C",ROOFTOP,48.4668059,-123.2969023
https://www.saanich.ca/EN/main/parks-recreation-culture/facilities-schedules-fees/facilities/additional-community-facilities.html,BC,Victoria,Saanich,Les Passmore Centre,"286 Hampton Road, Victoria B.C",ROOFTOP,48.4547295,-123.3920422
https://www.saanich.ca/EN/main/parks-recreation-culture/facilities-schedules-fees/facilities/additional-community-facilities.html,BC,Victoria,Saanich,Les Passmore Centre,"286 Hampton Road, Victoria B.C",ROOFTOP,48.4547295,-123.3920422
http://sofmc.com/,BC,Victoria,Victoria,Save-On-Foods Memorial Centre,"1925 Blanshard St, Victoria, BC  ",ROOFTOP,48.4316374,-123.3607382
http://sofmc.com/,BC,Victoria,Victoria,Save-On-Foods Memorial Centre,"1925 Blanshard St, Victoria, BC  ",ROOFTOP,48.4316374,-123.3607382
https://www.victoria.ca/EN/main/residents/facilities/crystal-pool.html,BC,Victoria,Victoria,Crystal Pool & Fitness Centre,"2275 Quadra St, Victoria, BC ",ROOFTOP,48.4334794,-123.3577789
https://www.victoria.ca/EN/main/residents/facilities/crystal-pool.html,BC,Victoria,Victoria,Crystal Pool & Fitness Centre,"2275 Quadra St, Victoria, BC ",ROOFTOP,48.4334794,-123.3577789
https://www.victoria.ca/EN/main/residents/facilities/crystal-pool.html,BC,Victoria,Victoria,Crystal Pool & Fitness Centre,"2275 Quadra St, Victoria, BC ",ROOFTOP,48.4334794,-123.3577789
https://fernwoodnrg.ca/neighbourhood/fernwood-community-centre/,BC,Victoria,Victoria,Fernwood Community Centre,"1240 Gladstone Ave, Victoria, BC ",ROOFTOP,48.4307689,-123.3482424
https://fernwoodnrg.ca/neighbourhood/fernwood-community-centre/,BC,Victoria,Victoria,Fernwood Community Centre,"1240 Gladstone Ave, Victoria, BC ",ROOFTOP,48.4307689,-123.3482424
