CMANAME,CSDNAME,Facility name,URL,Full Address,Facility Type,Facility Sub-Type,Exposure,Ownership Type,Civic #,Street name,Street Type,Unit/block,City name,Province,Postal Code,Longitude (X),Latitude (Y),Facility Notes/Comments,Address Notes/Comments
,Saint-Lambert,St-Lambert Curling Club,https://www.stlambertcurling.com/,"660 Avenue Oak, Saint-Lambert",Ice,Curling,Indoor,Public,,,,,,,,,,,
,Varennes,SPORTPLEX DE L'ÉNERGIE,http://www.sportplexenergie.com/,"150 Rue Jean-Coutu, Varennes",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Varennes,SPORTPLEX DE L'ÉNERGIE,http://www.sportplexenergie.com/,"150 Rue Jean-Coutu, Varennes",Ice,2+ surfaces,Indoor,Public,,,,,,,,,,,
,Varennes,Sportplex de L'Energie,http://www.sportplexenergie.com/,"150 Rue Jean-Coutu, Varennes, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Varennes,SPORTPLEX DE L'ÉNERGIE,http://www.sportplexenergie.com/,"150 Rue Jean-Coutu, Varennes",Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,
,Varennes,Centre communautaire,https://ville.varennes.qc.ca/activites/parcsetsites/parcs-communautaire,"2016 Boulevard René-Gaultier, Varennes",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Varennes,Complexe Aquatique-Varennes,https://ville.varennes.qc.ca/activites/complexeaquatique,"131 Chemin du Petit-Bois, Varennes",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Varennes,Complexe Aquatique-Varennes,https://ville.varennes.qc.ca/activites/complexeaquatique,"131 Chemin du Petit-Bois, Varennes",Aquatics,Leisure / wading pools,Indoor,Public,,,,,,,,,,,
,Varennes,Complexe Aquatique-Varennes,https://ville.varennes.qc.ca/activites/complexeaquatique,"131 Chemin du Petit-Bois, Varennes",Aquatics,Spray parks / splash pads,Indoor,Public,,,,,,,,,,,
,Varennes,La Maison des Enfants de la Monteregie,http://mdevarennes.org/contact/,"98 Rue D'Youville, Varennes, QC",Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,
,Varennes,Contact L de Varennes,http://www.contactl.org/,"175 Rue Sainte-Anne, Varennes, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Varennes,Regional Multisports Centre,https://www.ccssj.org/centre-multisports-regional/,"200 Rue Jean Coutu, Varennes, QC",Physical Recreation & Sports,Sport fields,Indoor,Public,,,,,,,,,,,
,Varennes,Maison des Jeunes de Varennes,http://www.mdjvarennes.net/?q=node/1,"135 Chemin du Petit-Bois, Varennes, QC",Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,
,Candiac,Complexe Roméo-V.-Patenaude,https://candiac.ca/fr/96/Complexe_Romeo-V-Patenaude,"135 Ch Haendel, Candiac",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Candiac,Centre Frank-Vocino,https://candiac.ca/fr/78/Centres_communautaires,"4 Boulevard Montcalm Sud, Candiac, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Candiac,Centre Claude-Hebert,https://candiac.ca/fr/78/Centres_communautaires,"59 Chemin Haendel, Candiac, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Candiac,Maison Des Jeunes De Candiac,https://candiac.ca/fr/97/Maison_des_jeunes,"125 Ch Haendel, Candiac",Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,
,Candiac,Complexe Sportif Candiac,https://www.complexesportifcandiac.com/,"10 Rue Radisson, La Prairie",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Candiac,Complexe Sportif Candiac,https://www.complexesportifcandiac.com/,"10 Rue Radisson, La Prairie",Ice,2+ surfaces,Indoor,Public,,,,,,,,,,,
,Candiac,Complexe Sportif Candiac,https://www.complexesportifcandiac.com/,"10 Rue Radisson, La Prairie",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Saint-Lin-Laurentides,Centre Sportif St-Lin-Laurentides,https://www.saint-lin-laurentides.com/loisirs-et-sports/centre-sportif,"490 Rue Saint-Isidore, Saint-Lin - Laurentides",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Saint-Lin-Laurentides,Centre Sportif St-Lin-Laurentides,https://www.saint-lin-laurentides.com/loisirs-et-sports/centre-sportif,"490 Rue Saint-Isidore, Saint-Lin - Laurentides",Ice,Single surface,Indoor,Public,,,,,,,,,,,
,Saint-Lin-Laurentides,Salle L'Opale,https://salleopale.com/events/,"510 Rue Saint-Isidore, Saint-Lin - Laurentides",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Saint-Lin-Laurentides,Youth Club Laurentides Saint-Lin,https://www.facebook.com/maisondesjeunes.saintlinlaurentides,"674 Rue du Parc, Saint-Lin - Laurentides",Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,
,Saint-Lin-Laurentides,Piscine Municipale Ville De Saint-Lin-Des-Laurentides,https://fr-ca.facebook.com/pages/category/Public-Swimming-Pool/Complexe-aquatique-Ville-de-Saint-Lin-Laurentides-268556546602034/," 550 Rue du Parc, Saint-Lin - Laurentides",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Saint-Lin-Laurentides,Piscine Municipale Ville De Saint-Lin-Des-Laurentides,https://fr-ca.facebook.com/pages/category/Public-Swimming-Pool/Complexe-aquatique-Ville-de-Saint-Lin-Laurentides-268556546602034/," 550 Rue du Parc, Saint-Lin - Laurentides",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Saint-Lin-Laurentides,Piscine Municipale Ville De Saint-Lin-Des-Laurentides,https://fr-ca.facebook.com/pages/category/Public-Swimming-Pool/Complexe-aquatique-Ville-de-Saint-Lin-Laurentides-268556546602034/," 550 Rue du Parc, Saint-Lin - Laurentides",Aquatics,Leisure / wading pools,Indoor,Public,,,,,,,,,,,
,Saint-Lin-Laurentides,Piscine Municipale Ville De Saint-Lin-Des-Laurentides,https://fr-ca.facebook.com/pages/category/Public-Swimming-Pool/Complexe-aquatique-Ville-de-Saint-Lin-Laurentides-268556546602034/," 550 Rue du Parc, Saint-Lin - Laurentides",Aquatics,Spray parks / splash pads,Indoor,Public,,,,,,,,,,,
,Westmount,Victoria Hall,https://westmount.org/en/victoria-hall-community-centre/,"4626 Sherbrooke St W, Westmount",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Westmount,Contactivity Centre,https://contactivitycentre.org/,"4695 Boulevard de Maisonneuve O, Westmount, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Westmount,Contactivity Centre,https://contactivitycentre.org/,"4695 Boulevard de Maisonneuve O, Westmount",Leisure / Community Centres,Seniors,Indoor,Public,,,,,,,,,,,
,Westmount,Centre Greene,http://centregreene.org/,"1090 Avenue Greene, Westmount, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Westmount,Westmount Recreation Centre,https://westmount.org/en/recreation-culture/sports-recreation/westmount-recreation-centre/,"4675 Saint-Catherine St, Westmount",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Westmount,Westmount Recreation Centre,https://westmount.org/en/recreation-culture/sports-recreation/westmount-recreation-centre/,"4675 Saint-Catherine St, Westmount",Ice,2+ surfaces,Indoor,Public,,,,,,,,,,,
,Westmount,Westmount Recreation Centre,https://westmount.org/en/recreation-culture/sports-recreation/westmount-recreation-centre/,"4675 Saint-Catherine St, Westmount",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Westmount,Centre Greene,http://www.centregreene.org/,"1090 Greene Ave, Westmount",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Westmount,Centre Greene,http://www.centregreene.org/,"1090 Greene Ave, Westmount",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Westmount,Les YMCA du Québec - Westmount,https://www.ymcaquebec.org/fr/Trouver-un-Y/YMCA-Westmount,"4585 Sherbrooke St W, Westmount",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Westmount,Les YMCA du Québec - Westmount,https://www.ymcaquebec.org/fr/Trouver-un-Y/YMCA-Westmount,"4585 Sherbrooke St W, Westmount",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Westmount,Les YMCA du Québec - Westmount,https://www.ymcaquebec.org/fr/Trouver-un-Y/YMCA-Westmount,"4585 Sherbrooke St W, Westmount",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Westmount,Les YMCA du Québec - Westmount,https://www.ymcaquebec.org/fr/Trouver-un-Y/YMCA-Westmount,"4585 Sherbrooke St W, Westmount",Aquatics,Leisure / wading pools,Indoor,Public,,,,,,,,,,,
,Mont-Royal,Hockey Etcetera,http://hockeyetcetera.com/complex,"5920 Chemin de la Cote-de-Liesse, Mont-Royal, QC",Ice,Single surface,Indoor,Public,,,,,,,,,,,
,Mont-Royal,Hockey Etcetera,http://hockeyetcetera.com/complex,"5920 Chemin de la Cote-de-Liesse, Mont-Royal, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Mont-Royal,Pierre-Laporte Pool,https://www.ville.mont-royal.qc.ca/en/services-residents/recreational-facilities/pierre-laporte-pool-indoor,"955 Rockland Rd, Mount Royal, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Mont-Royal,Town of Mount Royal Youth Centre,https://www.ville.mont-royal.qc.ca/en/services-residents/recreational-facilities/youth-centre,"60 Roosevelt Avenue, Mount Royal, QC",Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,
,Mont-Royal,Recreation Centre,https://www.ville.mont-royal.qc.ca/en/services-residents/recreational-facilities/recreation-centre,"60 Roosevelt Avenue, Mount Royal, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Mont-Royal,Town Of Mount Royal Curling Club,http://www.tmrcurlingclub.com/,"5 Avenue Montgomery, Mont-Royal",Ice,Curling,Indoor,Public,,,,,,,,,,,
,Mont-Royal,Mount Royal Arena (TMR),https://www.ville.mont-royal.qc.ca/en/services-residents/recreational-facilities/skating-rinks-and-arena,"1050 Chemin de Dunkirk, Mont-Royal",Ice,Single surface,Indoor,Public,,,,,,,,,,,
,Mont-Royal,Mount Royal Arena (TMR),https://www.ville.mont-royal.qc.ca/en/services-residents/recreational-facilities/skating-rinks-and-arena,"1050 Chemin de Dunkirk, Mont-Royal",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Mont-Royal,Le Rinque,http://www.lerinque.com/,"8355 Chemin Montview, Mont-Royal",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Mont-Royal,Le Rinque,http://www.lerinque.com/,"8355 Chemin Montview, Mont-Royal",Physical Recreation & Sports,Sport fields,Indoor,Public,,,,,,,,,,,
,Kirkland,Le Club Dome du West Island,https://leclubdome.com/indoor-activities/,"3000 Edmond St, Kirkland, QC",Physical Recreation & Sports,Sport fields,Indoor,Public,,,,,,,,,,,
,Kirkland,Le Club Dome du West Island,https://leclubdome.com/indoor-activities/,"3000 Edmond St, Kirkland, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Kirkland,Le Club Dome du West Island,https://leclubdome.com/indoor-activities/,"3000 Edmond St, Kirkland, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Kirkland,Kirkland Benito Rossi Social Centre,https://kbrsc.com/main.php,"17100 Hymus Boulevard, Kirkland, QC",Leisure / Community Centres,Seniors,Indoor,Public,,,,,,,,,,,
,Kirkland,Excellence sur glace,https://www.excellentice-kirkland.com/,"2950 Edmond St, Kirkland",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Kirkland,Excellence sur glace,https://www.excellentice-kirkland.com/,"2950 Edmond St, Kirkland",Ice,2+ surfaces,Indoor,Public,,,,,,,,,,,
,Kirkland,Kirkland Sports Complex,http://www.ville.kirkland.qc.ca/culture-and-recreation/open-activities/arena,"16950 Hymus Boulevard, Kirkland, QC",Physical Recreation & Sports,Tennis and/or pickleball courts ,Indoor,Public,,,,,,,,,,,
,Kirkland,Kirkland Sports Complex,http://www.ville.kirkland.qc.ca/culture-and-recreation/open-activities/arena,"16950 Hymus Boulevard, Kirkland, QC",Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,
,Kirkland,Kirkland Sports Complex,http://www.ville.kirkland.qc.ca/culture-and-recreation/open-activities/arena,"16950 Hymus Boulevard, Kirkland, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Kirkland,Kirkland Sports Complex,http://www.ville.kirkland.qc.ca/,"16950 Hymus Blvd, Kirkland  QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Kirkland,Kirkland Sports Complex,http://www.ville.kirkland.qc.ca/,"16950 Hymus Blvd, Kirkland  QC",Ice,Single surface,Indoor,Public,,,,,,,,,,,
,Kirkland,Kirkland Sports Complex,http://www.ville.kirkland.qc.ca/,"16950 Hymus Blvd, Kirkland  QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Saint-Lazare,L'Ateloer the Workshop,http://atelierworkshop.ca/,"1515 Rue des Marguerites, Saint-Lazare, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Saint-Lazare,Ado'Zone,https://www.211qc.ca/en/organization/saint-lazare-loisirs-et-vie-communautaire-18766912,"1591 Avenue Bedard, Saint-Lazare, QC",Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,
,Saint-Lazare,Centre Communautaire Saint-Lazare,https://ville.saint-lazare.qc.ca/locationcentrecommunautaire,"1301 Rue du Bois, Saint-Lazare",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Saint-Lazare,Chabad of St-Lazare,http://www.chabadstlazare.com/,"1955 Chemin Ste Angélique, Saint-Lazare",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Saint-Lazare,Complexe Sportif Saint-Lazare,http://www.csslsport.ca/,"1850 Rue des Loisirs, Saint-Lazare, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Saint-Lazare,Complexe Sportif St-Lazare (Cssl),http://www.csslsport.ca/,"1850 Rue des Loisirs, Saint-Lazare",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Saint-Lazare,Complexe Sportif St-Lazare (Cssl),http://www.csslsport.ca/,"1850 Rue des Loisirs, Saint-Lazare",Ice,2+ surfaces,Indoor,Public,,,,,,,,,,,
,Saint-Lazare,Complexe Sportif St-Lazare (Cssl),http://www.csslsport.ca/,"1850 Rue des Loisirs, Saint-Lazare",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Saint-Lazare,Complexe Sportif St-Lazare (Cssl),http://www.csslsport.ca/,"1850 Rue des Loisirs, Saint-Lazare",Physical Recreation & Sports,Sport fields,Indoor,Public,,,,,,,,,,,
,Beaconsfield,Beaconsfield Recreation Centre,https://www.beaconsfield.ca/en/our-business-directory/269-teaching-services.html,"1974 City Lane, Beaconsfield, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Beaconsfield,Beaconsfield Recreation Centre,https://www.beaconsfield.ca/en/our-business-directory/269-teaching-services.html,"1974 City Lane, Beaconsfield, QC",Ice,Single surface,Indoor,Public,,,,,,,,,,,
,Beaconsfield,Beaconsfield Recreation Centre,https://www.beaconsfield.ca/en/our-business-directory/269-teaching-services.html,"1974 City Lane, Beaconsfield, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Beaconsfield,Beaconsfield Recreation Centre,https://www.beaconsfield.ca/en/our-business-directory/269-teaching-services.html,"1974 City Lane, Beaconsfield, QC",Physical Recreation & Sports,Tennis and/or pickleball courts ,Indoor,Public,,,,,,,,,,,
,Beaconsfield,Beaconsfield Recreation Centre,https://www.beaconsfield.ca/en/our-business-directory/269-teaching-services.html,"1974 City Lane, Beaconsfield, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Beaconsfield,Beaconsfield Recreation Centre,https://www.beaconsfield.ca/en/our-business-directory/269-teaching-services.html,"1974 City Lane, Beaconsfield, QC",Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,
,Beaconsfield,Centennial Hall,https://www.beaconsfield.ca/en/centennial-hall-1,"288 Beaconsfield Blvd, Beaconsfield, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Beaconsfield,Herb Linder Annex,https://www.beaconsfield.ca/en/herb-linder-annex-1,"303 Beaconsfield Blvd, Beaconsfield, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Beaconsfield,Beacon Hill Chalet,https://www.beaconsfield.ca/en/park-chalets-1,"100 Harwood, Beaconsfield, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Beaconsfield,West Island LGBTQ2+ Centre,http://www.lgbtq2centre.com/,"202 Woodside Rd, Beaconsfield, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Dorval,Terra Nova,https://jslmontreal.org/terra-nova.php,"298 Brookhaven Ave, Dorval, QC",Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,
,Dorval,Terra Nova,https://jslmontreal.org/terra-nova.php,"298 Brookhaven Ave, Dorval, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Dorval,Sarto-Desnoyers Community Centre ,https://www.ville.dorval.qc.ca/en/facilities/page/sarto-desnoyers-community-centre,"1335 Lakeshore Dr, Dorval, Qc",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Dorval,Sarto-Desnoyers Community Centre ,https://www.ville.dorval.qc.ca/en/facilities/page/sarto-desnoyers-community-centre,"1335 Lakeshore Dr, Dorval, Qc",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Dorval,Westwood Sports Centre,https://www.ville.dorval.qc.ca/en/facilities/page/arenas-and-skating-rinks,"750 Avenue Thorncrest, Dorval, QC",Ice,Single surface,Indoor,Public,,,,,,,,,,,
,Dorval,Quartier Hockey,https://www.quartierhockey.ca/en/index.html,"2068 Route Transcanadienne, Dorval, QC",Ice,Single surface,Indoor,Public,,,,,,,,,,,
,Dorval,Centre Communautaire Sarto-Desnoyers,https://www.ville.dorval.qc.ca/fr/installations/page/centre-communautaire-sarto-desnoyers,"1335 Lakeshore Dr, Dorval, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Dorval,Surrey Aquatic And Community Centre,https://www.ville.dorval.qc.ca/fr/installations/page/centre-aquatique-et-communautaire-surrey,"1945 Avenue Parkfield, Dorval, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Dorval,Aquatic and Sports Complex,https://www.ville.dorval.qc.ca/en/facilities/page/aquatic-and-sports-complex,"1295 Dawson Ave, Dorval, QC",Physical Recreation & Sports,"Racquet courts (squash, racquetball, badminton)",Indoor,Public,,,,,,,,,,,
,Dorval,Dorval Aquatics & Sports Complex,https://www.ville.dorval.qc.ca/en/facilities/page/aquatic-and-sports-complex,"1295 Dawson Ave, Dorval, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Dorval,Dorval Aquatics & Sports Complex,https://www.ville.dorval.qc.ca/en/facilities/page/aquatic-and-sports-complex,"1295 Dawson Ave, Dorval, QC",Physical Recreation & Sports,Gymnasiums ,Indoor,Public,,,,,,,,,,,
,Dorval,Dorval Aquatics & Sports Complex,https://www.ville.dorval.qc.ca/en/facilities/page/aquatic-and-sports-complex,"1295 Dawson Ave, Dorval, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Dorval,Dorval Aquatics & Sports Complex,https://www.ville.dorval.qc.ca/en/facilities/page/aquatic-and-sports-complex,"1295 Dawson Ave, Dorval, QC",Physical Recreation & Sports,Fitness centres / areas ,Indoor,Public,,,,,,,,,,,
,Dorval,Dorval Aquatics & Sports Complex,https://www.ville.dorval.qc.ca/en/facilities/page/aquatic-and-sports-complex,"1295 Dawson Ave, Dorval, QC",Aquatics,Leisure / wading pools,Indoor,Public,,,,,,,,,,,
,Dorval,Dorval Aquatics & Sports Complex,https://www.ville.dorval.qc.ca/en/facilities/page/aquatic-and-sports-complex,"1295 Dawson Ave, Dorval, QC",Aquatics,Spray parks / splash pads,Indoor,Public,,,,,,,,,,,
,Dorval,Dorval Arena,https://www.ville.dorval.qc.ca/en/facilities/page/arenas-and-skating-rinks,"1450 Dawson Ave, Dorval, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Dorval,Aréna Dorval,https://www.ville.dorval.qc.ca/fr/installations/page/arenas-et-patinoires,"1450 Dawson Ave, Dorval",Ice,Single surface,Indoor,Public,,,,,,,,,,,
,Dorval,Sky Zone Dorval,https://www.skyzone.com/ca-dorval,"2100 Trans Canada Route, Dorval",Physical Recreation & Sports,Playgrounds ,Indoor,Public,,,,,,,,,,,
,Dorval,Centre sportif Westwood Arena,http://www.ville.dorval.qc.ca/fr/installations/page/arenas-et-patinoires,"750 Avenue Thorncrest, Dorval",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Sainte-Marthe-sur-le-Lac,Community Centre of Sainte-Marthe-sur-le-Lac,https://www.google.ca/search?q=Community+Center+of+Sainte-Marthe-sur-le-Lac&oq=Community+Center+of+Sainte-Marthe-sur-le-Lac&aqs=chrome..69i57j33l5.3214j0j4&sourceid=chrome&ie=UTF-8,"99 Rue de la Mairie, Sainte-Marthe-sur-le-Lac",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Sainte-Marthe-sur-le-Lac,Pavillon de la Jeunesse,"https://www.google.ca/search?hl=en&tbm=lcl&ei=NK5zXqDaF9LN_Aam_oqIBQ&q=sainte-marthe-sur-le-lac+quebec+recreation+centres&oq=sainte-marthe-sur-le-lac+quebec+recreation+centres&gs_l=psy-ab.3..33i22i29i30k1l9.1184076.1187914.0.1188173.18.18.0.0.0.0.255.2799.0j13j3.16.0....0...1c.1.64.psy-ab..2.16.2793...0i22i30k1j33i160k1j33i21k1.0.HGgK4yW_1ps#rlfi=hd:;si:6096417572024780973,l,CjJzYWludGUtbWFydGhlLXN1ci1sZS1sYWMgcXVlYmVjIHJlY3JlYXRpb24gY2VudHJlc1pIChJyZWNyZWF0aW9uIGNlbnRyZXMiMnNhaW50ZSBtYXJ0aGUgc3VyIGxlIGxhYyBxdWViZWMgcmVjcmVhdGlvbiBjZW50cmVz;mv:[[45.5777326,-73.85961259999999],[45.414877,-74.045943]]","3014 Chemin d'Oka, Sainte-Marthe-sur-le-Lac",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Mont-Saint-Hilaire,Maison des Jeunes des Quatre Fenetres,http://mdj4f.ca/,"100 Rue Michel, Mont-Saint-Hilaire, QC",Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,
,Mont-Saint-Hilaire,Pavillon Jordi-Bonet,https://fr-ca.facebook.com/pages/Pavillon-Jordi-Bonet/427969593961199,"99 Rue du Centre-Civique, Mont-Saint-Hilaire",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Mont-Saint-Hilaire,Mont-St-Hilaire Sports Complex,http://csmsh.ca/,"550 Rue Jolliet, Mont-Saint-Hilaire, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Mont-Saint-Hilaire,Mont-St-Hilaire Sports Complex,http://csmsh.ca/,"550 Rue Jolliet, Mont-Saint-Hilaire, QC",Ice,2+ surfaces,Indoor,Public,,,,,,,,,,,
,Mont-Saint-Hilaire,Mont-St-Hilaire Sports Complex,http://csmsh.ca/,"550 Rue Jolliet, Mont-Saint-Hilaire, QC",Physical Recreation & Sports,Tennis and/or pickleball courts ,Indoor,Public,,,,,,,,,,,
,Mont-Saint-Hilaire,Pavillon Jordi-Bonet,https://www.villemsh.ca/nous-joindre/#,"99 Rue du Centre-Civique, Mont-Saint-Hilaire, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Mont-Saint-Hilaire,Centre Sportif Paul Lemieux,https://arenaguide.ca/arena/centre-sportif-paul-lemieux/,"550 Rue Jolliet, Mont-Saint-Hilaire, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Mont-Saint-Hilaire,Centre Sportif Paul Lemieux,https://arenaguide.ca/arena/centre-sportif-paul-lemieux/,"550 Rue Jolliet, Mont-Saint-Hilaire, QC",Ice,2+ surfaces,Indoor,Public,,,,,,,,,,,
,Mont-Saint-Hilaire,Club de Curling Bel-Aire,http://www.curlingbelaire.com/,"111 Rue Martel, Mont-Saint-Hilaire, QC",Ice,Curling,Indoor,Public,,,,,,,,,,,
,Mont-Saint-Hilaire,Centre Aquatique Mont Saint-Hilaire,https://www.villemsh.ca/sports-culture-et-loisirs/centre-aquatique/,"100 Rue du Centre-Civique, Mont-Saint-Hilaire, QC",Aquatics,Leisure / wading pools,Indoor,Public,,,,,,,,,,,
,Mont-Saint-Hilaire,Centre Aquatique Mont Saint-Hilaire,https://www.villemsh.ca/sports-culture-et-loisirs/centre-aquatique/,"100 Rue du Centre-Civique, Mont-Saint-Hilaire, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Mont-Saint-Hilaire,Centre Aquatique Mont Saint-Hilaire,https://www.villemsh.ca/sports-culture-et-loisirs/centre-aquatique/,"100 Rue du Centre-Civique, Mont-Saint-Hilaire, QC",Aquatics,25m pool with or without other pools,Indoor,Public,,,,,,,,,,,
,Deux-Montagnes,4 Korners Family Resource Centre,http://www.4kornerscenter.org/,"200 Rue Henri-Dunant, Deux-Montagnes, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Deux-Montagnes,La Petit Ecole Jaune ,https://www.lapetiteecolejaune.ca/,"1304 Chemin d'Oka, Deux-Montagnes, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Deux-Montagnes,Club Lions Deux-Montagnes,https://www.e-clubhouse.org/sites/deuxmontagnesca/,"111 13e Avenue, Deux-Montagnes",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Deux-Montagnes,Patinoire Deux-Montagnes,http://liguedehockeylesboomers.ca/,"2602 Boulevard des Promenades, Deux-Montagnes",Ice,Single surface,Indoor,Public,,,,,,,,,,,
,Deux-Montagnes,Aréna Olympia,http://www.ville.deux-montagnes.qc.ca/accueil/arena-olympia/,"611 20e Av, Deux-Montagnes",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
,Deux-Montagnes,Aréna Olympia,http://www.ville.deux-montagnes.qc.ca/accueil/arena-olympia/,"611 20e Av, Deux-Montagnes",Ice,Single surface,Indoor,Public,,,,,,,,,,,
,Saint-Basile-le-Grand,Maison des Jeunes la Butte,http://www.labutte.org/contacts.html,"132 Montee des Trinitaires, Saint-Basile-le-Grand, QC",Leisure / Community Centres,Youth,Indoor,Public,,,,,,,,,,,
,Saint-Basile-le-Grand,Centre Communautaire Lise-B.-Boisvert,https://www.ville.saint-basile-le-grand.qc.ca/carte-interactive/centre-communautaire-lise-b-boisvert/,"103 Avenue De Montpellier, Saint-Basile-le-Grand, QC",Leisure / Community Centres,General,Indoor,Public,,,,,,,,,,,
